layers,neurons,activation,epochs,lr,batch_size,accuracy
2,64,ReLU,1,1.0,64,0.0305
2,64,ReLU,1,1.0,128,0.9695
2,64,ReLU,1,1.0,256,0.9695
2,64,ReLU,1,1.0,512,0.9695
2,64,ReLU,1,0.1,16,0.9695
2,64,ReLU,1,0.1,32,0.9695
2,64,ReLU,1,0.1,64,0.9695
2,64,ReLU,1,0.1,128,0.9695
2,64,ReLU,1,0.1,256,0.9695
2,64,ReLU,1,0.1,512,0.9695
2,64,ReLU,1,0.01,16,0.9695
2,64,ReLU,1,0.01,32,0.9695
2,64,ReLU,1,0.01,64,0.9695
2,64,ReLU,1,0.01,128,0.9695
2,64,ReLU,1,0.01,256,0.9695
2,64,ReLU,1,0.01,512,0.9695
2,64,ReLU,1,0.001,16,0.4365
2,64,ReLU,1,0.001,32,0.4455
2,64,ReLU,1,0.001,64,0.8265
2,64,ReLU,1,0.001,128,0.0955
2,64,ReLU,1,0.001,256,0.255
2,64,ReLU,1,0.001,512,0.9575
2,64,ReLU,1,0.0001,16,0.9535
2,64,ReLU,1,0.0001,32,0.61
2,64,ReLU,1,0.0001,64,0.3285
2,64,ReLU,1,0.0001,128,0.6715
2,64,ReLU,1,0.0001,256,0.0915
2,64,ReLU,1,0.0001,512,0.6425
2,64,ReLU,10,10.0,16,0.9695
2,64,ReLU,10,10.0,32,0.96
2,64,ReLU,10,10.0,64,0.988
2,64,ReLU,10,10.0,128,0.999
2,64,ReLU,10,10.0,256,0.7225
2,64,ReLU,10,10.0,512,0.9685
2,64,ReLU,10,1.0,16,0.969
2,64,ReLU,10,1.0,32,0.9935
2,64,ReLU,10,1.0,64,0.9695
2,64,ReLU,10,1.0,128,0.9695
2,64,ReLU,10,1.0,256,0.9825
2,64,ReLU,10,1.0,512,0.99
2,64,ReLU,10,0.1,16,0.999
2,64,ReLU,10,0.1,32,0.9925
2,64,ReLU,10,0.1,64,0.9975
2,64,ReLU,10,0.1,128,0.999
2,64,ReLU,10,0.1,256,0.999
2,64,ReLU,10,0.1,512,0.9985
2,64,ReLU,10,0.01,16,0.9975
2,64,ReLU,10,0.01,32,0.999
2,64,ReLU,10,0.01,64,0.9955
2,64,ReLU,10,0.01,128,0.999
2,64,ReLU,10,0.01,256,0.999
2,64,ReLU,10,0.01,512,0.996
2,64,ReLU,10,0.001,16,0.9695
2,64,ReLU,10,0.001,32,0.9695
2,64,ReLU,10,0.001,64,0.9695
2,64,ReLU,10,0.001,128,0.9695
2,64,ReLU,10,0.001,256,0.9695
2,64,ReLU,10,0.001,512,0.9695
2,64,ReLU,10,0.0001,16,0.947
2,64,ReLU,10,0.0001,32,0.102
2,64,ReLU,10,0.0001,64,0.972
2,64,ReLU,10,0.0001,128,0.039
2,64,ReLU,10,0.0001,256,0.3595
2,64,ReLU,10,0.0001,512,0.8065
2,64,ReLU,25,10.0,16,0.9695
2,64,ReLU,25,10.0,32,0.999
2,64,ReLU,25,10.0,64,0.7855
2,64,ReLU,25,10.0,128,0.9695
2,64,ReLU,25,10.0,256,0.999
2,64,ReLU,25,10.0,512,0.9685
2,64,ReLU,25,1.0,16,0.9975
2,64,ReLU,25,1.0,32,0.9985
2,64,ReLU,25,1.0,64,0.996
2,64,ReLU,25,1.0,128,0.999
2,64,ReLU,25,1.0,256,0.9985
2,64,ReLU,25,1.0,512,0.9695
2,64,ReLU,25,0.1,16,0.999
2,64,ReLU,25,0.1,32,0.9985
2,64,ReLU,25,0.1,64,0.999
2,64,ReLU,25,0.1,128,0.9975
2,64,ReLU,25,0.1,256,0.999
2,64,ReLU,25,0.1,512,0.999
2,64,ReLU,25,0.01,16,0.999
2,64,ReLU,25,0.01,32,0.999
2,64,ReLU,25,0.01,64,0.999
2,64,ReLU,25,0.01,128,0.999
2,64,ReLU,25,0.01,256,0.999
2,64,ReLU,25,0.01,512,0.999
2,64,ReLU,25,0.001,16,0.9695
2,64,ReLU,25,0.001,32,0.9695
2,64,ReLU,25,0.001,64,0.9695
2,64,ReLU,25,0.001,128,0.9695
2,64,ReLU,25,0.001,256,0.9695
2,64,ReLU,25,0.001,512,0.9695
2,64,ReLU,25,0.0001,16,0.9695
2,64,ReLU,25,0.0001,32,0.9555
2,64,ReLU,25,0.0001,64,0.8755
2,64,ReLU,25,0.0001,128,0.8255
2,64,ReLU,25,0.0001,256,0.927
2,64,ReLU,25,0.0001,512,0.6575
2,64,ReLU,50,10.0,16,0.9435
2,64,ReLU,50,10.0,32,0.998
2,64,ReLU,50,10.0,64,0.997
2,64,ReLU,50,10.0,128,0.999
2,64,ReLU,50,10.0,256,0.9985
2,64,ReLU,50,10.0,512,0.9985
2,64,ReLU,50,1.0,16,0.9695
2,64,ReLU,50,1.0,32,0.9695
2,64,ReLU,50,1.0,64,0.999
2,64,ReLU,50,1.0,128,0.997
2,64,ReLU,50,1.0,256,0.9965
2,64,ReLU,50,1.0,512,0.9985
2,64,ReLU,50,0.1,16,0.999
2,64,ReLU,50,0.1,32,0.999
2,64,ReLU,50,0.1,64,0.9985
2,64,ReLU,50,0.1,128,0.9985
2,64,ReLU,50,0.1,256,0.9975
2,64,ReLU,50,0.1,512,0.9985
2,64,ReLU,50,0.01,16,0.999
2,64,ReLU,50,0.01,32,0.999
2,64,ReLU,50,0.01,64,0.999
2,64,ReLU,50,0.01,128,0.999
2,64,ReLU,50,0.01,256,0.999
2,64,ReLU,50,0.01,512,0.999
2,64,ReLU,50,0.001,16,0.991
2,64,ReLU,50,0.001,32,0.994
2,64,ReLU,50,0.001,64,0.9955
2,64,ReLU,50,0.001,128,0.999
2,64,ReLU,50,0.001,256,0.9965
2,64,ReLU,50,0.001,512,0.99
2,64,ReLU,50,0.0001,16,0.9695
2,64,ReLU,50,0.0001,32,0.9695
2,64,ReLU,50,0.0001,64,0.9695
2,64,ReLU,50,0.0001,128,0.9475
2,64,ReLU,50,0.0001,256,0.9695
2,64,ReLU,50,0.0001,512,0.9605
2,64,ReLU,100,10.0,16,0.9705
2,64,ReLU,100,10.0,32,0.9695
2,64,ReLU,100,10.0,64,0.998
2,64,ReLU,100,10.0,128,0.997
2,64,ReLU,100,10.0,256,0.9985
2,64,ReLU,100,10.0,512,0.998
2,64,ReLU,100,1.0,16,0.9695
2,64,ReLU,100,1.0,32,0.9955
2,64,ReLU,100,1.0,64,0.9985
2,64,ReLU,100,1.0,128,0.9685
2,64,ReLU,100,1.0,256,0.999
2,64,ReLU,100,1.0,512,0.999
2,64,ReLU,100,0.1,16,0.999
2,64,ReLU,100,0.1,32,0.998
2,64,ReLU,100,0.1,64,0.9985
2,64,ReLU,100,0.1,128,0.9985
2,64,ReLU,100,0.1,256,0.999
2,64,ReLU,100,0.1,512,0.9975
2,64,ReLU,100,0.01,16,0.999
2,64,ReLU,100,0.01,32,0.999
2,64,ReLU,100,0.01,64,0.999
2,64,ReLU,100,0.01,128,0.999
2,64,ReLU,100,0.01,256,0.999
2,64,ReLU,100,0.01,512,0.999
2,64,ReLU,100,0.001,16,0.999
2,64,ReLU,100,0.001,32,0.999
2,64,ReLU,100,0.001,64,0.999
2,64,ReLU,100,0.001,128,0.999
2,64,ReLU,100,0.001,256,0.999
2,64,ReLU,100,0.001,512,0.999
2,64,ReLU,100,0.0001,16,0.9695
2,64,ReLU,100,0.0001,32,0.9695
2,64,ReLU,100,0.0001,64,0.9695
2,64,ReLU,100,0.0001,128,0.9695
2,64,ReLU,100,0.0001,256,0.9695
2,64,ReLU,100,0.0001,512,0.9695
2,64,ReLU,250,10.0,16,0.9695
2,64,ReLU,250,10.0,32,0.967
2,64,ReLU,250,10.0,64,0.999
2,64,ReLU,250,10.0,128,0.9725
2,64,ReLU,250,10.0,256,0.9975
2,64,ReLU,250,10.0,512,0.9695
2,64,ReLU,250,1.0,16,0.999
2,64,ReLU,250,1.0,32,0.9965
2,64,ReLU,250,1.0,64,0.9975
2,64,ReLU,250,1.0,128,0.9985
2,64,ReLU,250,1.0,256,0.9985
2,64,ReLU,250,1.0,512,0.9985
2,64,ReLU,250,0.1,16,0.9985
2,64,ReLU,250,0.1,32,0.998
2,64,ReLU,250,0.1,64,0.9975
2,64,ReLU,250,0.1,128,0.9975
2,64,ReLU,250,0.1,256,0.9975
2,64,ReLU,250,0.1,512,0.999
2,64,ReLU,250,0.01,16,0.999
2,64,ReLU,250,0.01,32,0.999
2,64,ReLU,250,0.01,64,0.999
2,64,ReLU,250,0.01,128,0.999
2,64,ReLU,250,0.01,256,0.999
2,64,ReLU,250,0.01,512,0.999
2,64,ReLU,250,0.001,16,0.999
2,64,ReLU,250,0.001,32,0.999
2,64,ReLU,250,0.001,64,0.999
2,64,ReLU,250,0.001,128,0.999
2,64,ReLU,250,0.001,256,0.999
2,64,ReLU,250,0.001,512,0.999
2,64,ReLU,250,0.0001,16,0.977
2,64,ReLU,250,0.0001,32,0.971
2,64,ReLU,250,0.0001,64,0.97
2,64,ReLU,250,0.0001,128,0.9885
2,64,ReLU,250,0.0001,256,0.9705
2,64,ReLU,250,0.0001,512,0.9725
2,64,Tanh,1,10.0,16,0.686
2,64,Tanh,1,10.0,32,0.698
2,64,Tanh,1,10.0,64,0.2705
2,64,Tanh,1,10.0,128,0.3305
2,64,Tanh,1,10.0,256,0.6945
2,64,Tanh,1,10.0,512,0.596
2,64,Tanh,1,1.0,16,0.3165
2,64,Tanh,1,1.0,32,0.875
2,64,Tanh,1,1.0,64,0.29
2,64,Tanh,1,1.0,128,0.566
2,64,Tanh,1,1.0,256,0.8965
2,64,Tanh,1,1.0,512,0.2895
2,64,Tanh,1,0.1,16,0.9755
2,64,Tanh,1,0.1,32,0.99
2,64,Tanh,1,0.1,64,0.9895
2,64,Tanh,1,0.1,128,0.983
2,64,Tanh,1,0.1,256,0.9785
2,64,Tanh,1,0.1,512,0.979
2,64,Tanh,1,0.01,16,0.981
2,64,Tanh,1,0.01,32,0.984
2,64,Tanh,1,0.01,64,0.976
2,64,Tanh,1,0.01,128,0.999
2,64,Tanh,1,0.01,256,0.9815
2,64,Tanh,1,0.01,512,0.982
2,64,Tanh,1,0.001,16,0.6395
2,64,Tanh,1,0.001,32,0.951
2,64,Tanh,1,0.001,64,0.9865
2,64,Tanh,1,0.001,128,0.3085
2,64,Tanh,1,0.001,256,0.599
2,64,Tanh,1,0.001,512,0.5025
2,64,Tanh,1,0.0001,16,0.932
2,64,Tanh,1,0.0001,32,0.4025
2,64,Tanh,1,0.0001,64,0.674
2,64,Tanh,1,0.0001,128,0.6575
2,64,Tanh,1,0.0001,256,0.2845
2,64,Tanh,1,0.0001,512,0.1675
2,64,Tanh,10,10.0,16,0.9485
2,64,Tanh,10,10.0,32,0.9515
2,64,Tanh,10,10.0,64,0.99
2,64,Tanh,10,10.0,128,0.9945
2,64,Tanh,10,10.0,256,0.995
2,64,Tanh,10,10.0,512,0.996
2,64,Tanh,10,1.0,16,0.9505
2,64,Tanh,10,1.0,32,0.9955
2,64,Tanh,10,1.0,64,0.999
2,64,Tanh,10,1.0,128,0.997
2,64,Tanh,10,1.0,256,0.996
2,64,Tanh,10,1.0,512,0.996
2,64,Tanh,10,0.1,16,0.999
2,64,Tanh,10,0.1,32,0.997
2,64,Tanh,10,0.1,64,0.9985
2,64,Tanh,10,0.1,128,0.9985
2,64,Tanh,10,0.1,256,0.999
2,64,Tanh,10,0.1,512,0.999
2,64,Tanh,10,0.01,16,0.999
2,64,Tanh,10,0.01,32,0.999
2,64,Tanh,10,0.01,64,0.999
2,64,Tanh,10,0.01,128,0.999
2,64,Tanh,10,0.01,256,0.999
2,64,Tanh,10,0.01,512,0.999
2,64,Tanh,10,0.001,16,0.983
2,64,Tanh,10,0.001,32,0.981
2,64,Tanh,10,0.001,64,0.993
2,64,Tanh,10,0.001,128,0.9805
2,64,Tanh,10,0.001,256,0.9845
2,64,Tanh,10,0.001,512,0.9805
2,64,Tanh,10,0.0001,16,0.6495
2,64,Tanh,10,0.0001,32,0.977
2,64,Tanh,10,0.0001,64,0.397
2,64,Tanh,10,0.0001,128,0.343
2,64,Tanh,10,0.0001,256,0.4495
2,64,Tanh,10,0.0001,512,0.274
2,64,Tanh,25,10.0,16,0.996
2,64,Tanh,25,10.0,32,0.996
2,64,Tanh,25,10.0,64,0.999
2,64,Tanh,25,10.0,128,0.99
2,64,Tanh,25,10.0,256,0.994
2,64,Tanh,25,10.0,512,0.9955
2,64,Tanh,25,1.0,16,0.9925
2,64,Tanh,25,1.0,32,0.9945
2,64,Tanh,25,1.0,64,0.9985
2,64,Tanh,25,1.0,128,0.9945
2,64,Tanh,25,1.0,256,0.999
2,64,Tanh,25,1.0,512,0.996
2,64,Tanh,25,0.1,16,0.999
2,64,Tanh,25,0.1,32,0.999
2,64,Tanh,25,0.1,64,0.998
2,64,Tanh,25,0.1,128,0.9985
2,64,Tanh,25,0.1,256,0.999
2,64,Tanh,25,0.1,512,0.999
2,64,Tanh,25,0.01,16,0.999
2,64,Tanh,25,0.01,32,0.999
2,64,Tanh,25,0.01,64,0.999
2,64,Tanh,25,0.01,128,0.999
2,64,Tanh,25,0.01,256,0.999
2,64,Tanh,25,0.01,512,0.999
2,64,Tanh,25,0.001,16,0.9925
2,64,Tanh,25,0.001,32,0.9935
2,64,Tanh,25,0.001,64,0.993
2,64,Tanh,25,0.001,128,0.998
2,64,Tanh,25,0.001,256,0.985
2,64,Tanh,25,0.001,512,0.9905
2,64,Tanh,25,0.0001,16,0.9775
2,64,Tanh,25,0.0001,32,0.096
2,64,Tanh,25,0.0001,64,0.983
2,64,Tanh,25,0.0001,128,0.958
2,64,Tanh,25,0.0001,256,0.912
2,64,Tanh,25,0.0001,512,0.9
2,64,Tanh,50,10.0,16,0.9945
2,64,Tanh,50,10.0,32,0.9985
2,64,Tanh,50,10.0,64,0.9955
2,64,Tanh,50,10.0,128,0.996
2,64,Tanh,50,10.0,256,0.995
2,64,Tanh,50,10.0,512,0.996
2,64,Tanh,50,1.0,16,0.997
2,64,Tanh,50,1.0,32,0.9985
2,64,Tanh,50,1.0,64,0.998
2,64,Tanh,50,1.0,128,0.998
2,64,Tanh,50,1.0,256,0.9985
2,64,Tanh,50,1.0,512,0.9955
2,64,Tanh,50,0.1,16,0.999
2,64,Tanh,50,0.1,32,0.999
2,64,Tanh,50,0.1,64,0.9985
2,64,Tanh,50,0.1,128,0.999
2,64,Tanh,50,0.1,256,0.9975
2,64,Tanh,50,0.1,512,0.997
2,64,Tanh,50,0.01,16,0.999
2,64,Tanh,50,0.01,32,0.999
2,64,Tanh,50,0.01,64,0.999
2,64,Tanh,50,0.01,128,0.999
2,64,Tanh,50,0.01,256,0.999
2,64,Tanh,50,0.01,512,0.999
2,64,Tanh,50,0.001,16,0.999
2,64,Tanh,50,0.001,32,0.999
2,64,Tanh,50,0.001,64,0.999
2,64,Tanh,50,0.001,128,0.9975
2,64,Tanh,50,0.001,256,0.999
2,64,Tanh,50,0.001,512,0.999
2,64,Tanh,50,0.0001,16,0.638
2,64,Tanh,50,0.0001,32,0.8295
2,64,Tanh,50,0.0001,64,0.987
2,64,Tanh,50,0.0001,128,0.984
2,64,Tanh,50,0.0001,256,0.9835
2,64,Tanh,50,0.0001,512,0.869
2,64,Tanh,100,10.0,16,0.999
2,64,Tanh,100,10.0,32,0.998
2,64,Tanh,100,10.0,64,0.996
2,64,Tanh,100,10.0,128,0.998
2,64,Tanh,100,10.0,256,0.9955
2,64,Tanh,100,10.0,512,0.9985
2,64,Tanh,100,1.0,16,0.9985
2,64,Tanh,100,1.0,32,0.9955
2,64,Tanh,100,1.0,64,0.997
2,64,Tanh,100,1.0,128,0.9975
2,64,Tanh,100,1.0,256,0.9965
2,64,Tanh,100,1.0,512,0.9985
2,64,Tanh,100,0.1,16,0.9985
2,64,Tanh,100,0.1,32,0.999
2,64,Tanh,100,0.1,64,0.999
2,64,Tanh,100,0.1,128,0.998
2,64,Tanh,100,0.1,256,0.999
2,64,Tanh,100,0.1,512,0.998
2,64,Tanh,100,0.01,16,0.999
2,64,Tanh,100,0.01,32,0.999
2,64,Tanh,100,0.01,64,0.999
2,64,Tanh,100,0.01,128,0.999
2,64,Tanh,100,0.01,256,0.999
2,64,Tanh,100,0.01,512,0.999
2,64,Tanh,100,0.001,16,0.999
2,64,Tanh,100,0.001,32,0.999
2,64,Tanh,100,0.001,64,0.999
2,64,Tanh,100,0.001,128,0.999
2,64,Tanh,100,0.001,256,0.999
2,64,Tanh,100,0.001,512,0.999
2,64,Tanh,100,0.0001,16,0.9985
2,64,Tanh,100,0.0001,32,0.9635
2,64,Tanh,100,0.0001,64,0.9765
2,64,Tanh,100,0.0001,128,0.9705
2,64,Tanh,100,0.0001,256,0.992
2,64,Tanh,100,0.0001,512,0.9795
2,64,Tanh,250,10.0,16,0.994
2,64,Tanh,250,10.0,32,0.9965
2,64,Tanh,250,10.0,64,0.999
2,64,Tanh,250,10.0,128,0.999
2,64,Tanh,250,10.0,256,0.996
2,64,Tanh,250,10.0,512,0.998
2,64,Tanh,250,1.0,16,0.9985
2,64,Tanh,250,1.0,32,0.998
2,64,Tanh,250,1.0,64,0.996
2,64,Tanh,250,1.0,128,0.998
2,64,Tanh,250,1.0,256,0.9975
2,64,Tanh,250,1.0,512,0.997
2,64,Tanh,250,0.1,16,0.999
2,64,Tanh,250,0.1,32,0.998
2,64,Tanh,250,0.1,64,0.9985
2,64,Tanh,250,0.1,128,0.9975
2,64,Tanh,250,0.1,256,0.996
2,64,Tanh,250,0.1,512,0.997
2,64,Tanh,250,0.01,16,0.999
2,64,Tanh,250,0.01,32,0.999
2,64,Tanh,250,0.01,64,0.999
2,64,Tanh,250,0.01,128,0.999
2,64,Tanh,250,0.01,256,0.999
2,64,Tanh,250,0.01,512,0.999
2,64,Tanh,250,0.001,16,0.999
2,64,Tanh,250,0.001,32,0.999
2,64,Tanh,250,0.001,64,0.999
2,64,Tanh,250,0.001,128,0.999
2,64,Tanh,250,0.001,256,0.999
2,64,Tanh,250,0.001,512,0.999
2,64,Tanh,250,0.0001,16,0.996
2,64,Tanh,250,0.0001,32,0.999
2,64,Tanh,250,0.0001,64,0.999
2,64,Tanh,250,0.0001,128,0.999
2,64,Tanh,250,0.0001,256,0.999
2,64,Tanh,250,0.0001,512,0.9955
3,4,Sigmoid,1,10.0,16,0.9695
3,4,Sigmoid,1,10.0,32,0.9695
3,4,Sigmoid,1,10.0,64,0.9695
3,4,Sigmoid,1,10.0,128,0.9695
3,4,Sigmoid,1,10.0,256,0.9695
3,4,Sigmoid,1,10.0,512,0.9695
3,4,Sigmoid,1,1.0,16,0.9695
3,4,Sigmoid,1,1.0,32,0.0305
3,4,Sigmoid,1,1.0,64,0.0305
3,4,Sigmoid,1,1.0,128,0.9695
3,4,Sigmoid,1,1.0,256,0.0305
3,4,Sigmoid,1,1.0,512,0.9695
3,4,Sigmoid,1,0.1,16,0.9695
3,4,Sigmoid,1,0.1,32,0.9695
3,4,Sigmoid,1,0.1,64,0.9695
3,4,Sigmoid,1,0.1,128,0.9695
3,4,Sigmoid,1,0.1,256,0.9695
3,4,Sigmoid,1,0.1,512,0.9695
3,4,Sigmoid,1,0.01,16,0.0305
3,4,Sigmoid,1,0.01,32,0.0305
3,4,Sigmoid,1,0.01,64,0.9695
3,4,Sigmoid,1,0.01,128,0.0305
3,4,Sigmoid,1,0.01,256,0.9695
3,4,Sigmoid,1,0.01,512,0.9695
3,4,Sigmoid,1,0.001,16,0.0305
3,4,Sigmoid,1,0.001,32,0.9695
3,4,Sigmoid,1,0.001,64,0.0305
3,4,Sigmoid,1,0.001,128,0.9695
3,4,Sigmoid,1,0.001,256,0.0305
3,4,Sigmoid,1,0.001,512,0.9695
3,4,Sigmoid,1,0.0001,16,0.0305
3,4,Sigmoid,1,0.0001,32,0.0305
3,4,Sigmoid,1,0.0001,64,0.9695
3,4,Sigmoid,1,0.0001,128,0.0305
3,4,Sigmoid,1,0.0001,256,0.9695
3,4,Sigmoid,1,0.0001,512,0.9695
3,4,Sigmoid,10,10.0,16,0.9695
3,4,Sigmoid,10,10.0,32,0.9695
3,4,Sigmoid,10,10.0,64,0.9695
3,4,Sigmoid,10,10.0,128,0.9695
3,4,Sigmoid,10,10.0,256,0.9695
3,4,Sigmoid,10,10.0,512,0.9695
3,4,Sigmoid,10,1.0,16,0.9695
3,4,Sigmoid,10,1.0,32,0.0305
3,4,Sigmoid,10,1.0,64,0.0305
3,4,Sigmoid,10,1.0,128,0.0305
3,4,Sigmoid,10,1.0,256,0.9695
3,4,Sigmoid,10,1.0,512,0.9695
3,4,Sigmoid,10,0.1,16,0.9695
3,4,Sigmoid,10,0.1,32,0.9695
3,4,Sigmoid,10,0.1,64,0.9695
3,4,Sigmoid,10,0.1,128,0.9695
3,4,Sigmoid,10,0.1,256,0.9695
3,4,Sigmoid,10,0.1,512,0.9695
3,4,Sigmoid,10,0.01,16,0.9695
3,4,Sigmoid,10,0.01,32,0.0305
3,4,Sigmoid,10,0.01,64,0.9695
3,4,Sigmoid,10,0.01,128,0.9695
3,4,Sigmoid,10,0.01,256,0.9695
3,4,Sigmoid,10,0.01,512,0.9695
3,4,Sigmoid,10,0.001,16,0.0305
3,4,Sigmoid,10,0.001,32,0.9695
3,4,Sigmoid,10,0.001,64,0.0305
3,4,Sigmoid,10,0.001,128,0.9695
3,4,Sigmoid,10,0.001,256,0.9695
3,4,Sigmoid,10,0.001,512,0.0305
3,4,Sigmoid,10,0.0001,16,0.0305
3,4,Sigmoid,10,0.0001,32,0.0305
3,4,Sigmoid,10,0.0001,64,0.9695
3,4,Sigmoid,10,0.0001,128,0.9695
3,4,Sigmoid,10,0.0001,256,0.0305
3,4,Sigmoid,10,0.0001,512,0.0305
3,4,Sigmoid,25,10.0,16,0.9695
3,4,Sigmoid,25,10.0,32,0.9695
3,4,Sigmoid,25,10.0,64,0.9695
3,4,Sigmoid,25,10.0,128,0.9695
3,4,Sigmoid,25,10.0,256,0.9695
3,4,Sigmoid,25,10.0,512,0.9695
3,4,Sigmoid,25,1.0,16,0.9695
3,4,Sigmoid,25,1.0,32,0.9695
3,4,Sigmoid,25,1.0,64,0.9695
3,4,Sigmoid,25,1.0,128,0.9695
3,4,Sigmoid,25,1.0,256,0.9695
3,4,Sigmoid,25,1.0,512,0.9695
3,4,Sigmoid,25,0.1,16,0.9695
3,4,Sigmoid,25,0.1,32,0.9695
3,4,Sigmoid,25,0.1,64,0.9695
3,4,Sigmoid,25,0.1,128,0.9695
3,4,Sigmoid,25,0.1,256,0.996
3,4,Sigmoid,25,0.1,512,0.9695
3,4,Sigmoid,25,0.01,16,0.9695
3,4,Sigmoid,25,0.01,32,0.9695
3,4,Sigmoid,25,0.01,64,0.9695
3,4,Sigmoid,25,0.01,128,0.9695
3,4,Sigmoid,25,0.01,256,0.9695
3,4,Sigmoid,25,0.01,512,0.9695
3,4,Sigmoid,25,0.001,16,0.9695
3,4,Sigmoid,25,0.001,32,0.9695
3,4,Sigmoid,25,0.001,64,0.0305
3,4,Sigmoid,25,0.001,128,0.9695
3,4,Sigmoid,25,0.001,256,0.0305
3,4,Sigmoid,25,0.001,512,0.9695
3,4,Sigmoid,25,0.0001,16,0.9695
3,4,Sigmoid,25,0.0001,32,0.9695
3,4,Sigmoid,25,0.0001,64,0.0305
3,4,Sigmoid,25,0.0001,128,0.0305
3,4,Sigmoid,25,0.0001,256,0.0305
3,4,Sigmoid,25,0.0001,512,0.9695
3,4,Sigmoid,50,10.0,16,0.0305
3,4,Sigmoid,50,10.0,32,0.9695
3,4,Sigmoid,50,10.0,64,0.9695
3,4,Sigmoid,50,10.0,128,0.9695
3,4,Sigmoid,50,10.0,256,0.9695
3,4,Sigmoid,50,10.0,512,0.9695
3,4,Sigmoid,50,1.0,16,0.9695
3,4,Sigmoid,50,1.0,32,0.9695
3,4,Sigmoid,50,1.0,64,0.9695
3,4,Sigmoid,50,1.0,128,0.9695
3,4,Sigmoid,50,1.0,256,0.9695
3,4,Sigmoid,50,1.0,512,0.9695
3,4,Sigmoid,50,0.1,16,0.9695
3,4,Sigmoid,50,0.1,32,0.996
3,4,Sigmoid,50,0.1,64,0.999
3,4,Sigmoid,50,0.1,128,0.999
3,4,Sigmoid,50,0.1,256,0.996
3,4,Sigmoid,50,0.1,512,0.996
3,4,Sigmoid,50,0.01,16,0.9695
3,4,Sigmoid,50,0.01,32,0.9695
3,4,Sigmoid,50,0.01,64,0.9695
3,4,Sigmoid,50,0.01,128,0.9695
3,4,Sigmoid,50,0.01,256,0.9695
3,4,Sigmoid,50,0.01,512,0.9695
3,4,Sigmoid,50,0.001,16,0.0305
3,4,Sigmoid,50,0.001,32,0.0305
3,4,Sigmoid,50,0.001,64,0.9695
3,4,Sigmoid,50,0.001,128,0.9695
3,4,Sigmoid,50,0.001,256,0.9695
3,4,Sigmoid,50,0.001,512,0.9695
3,4,Sigmoid,50,0.0001,16,0.9695
3,4,Sigmoid,50,0.0001,32,0.9695
3,4,Sigmoid,50,0.0001,64,0.0305
3,4,Sigmoid,50,0.0001,128,0.9695
3,4,Sigmoid,50,0.0001,256,0.0305
3,4,Sigmoid,50,0.0001,512,0.9695
3,4,Sigmoid,100,10.0,16,0.9695
3,4,Sigmoid,100,10.0,32,0.9695
3,4,Sigmoid,100,10.0,64,0.0305
3,4,Sigmoid,100,10.0,128,0.9695
3,4,Sigmoid,100,10.0,256,0.9695
3,4,Sigmoid,100,10.0,512,0.9695
3,4,Sigmoid,100,1.0,16,0.9695
3,4,Sigmoid,100,1.0,32,0.9695
3,4,Sigmoid,100,1.0,64,0.9695
3,4,Sigmoid,100,1.0,128,0.999
3,4,Sigmoid,100,1.0,256,0.9695
3,4,Sigmoid,100,1.0,512,0.9695
3,4,Sigmoid,100,0.1,16,0.996
3,4,Sigmoid,100,0.1,32,0.999
3,4,Sigmoid,100,0.1,64,0.996
3,4,Sigmoid,100,0.1,128,0.999
3,4,Sigmoid,100,0.1,256,0.999
3,4,Sigmoid,100,0.1,512,0.999
3,4,Sigmoid,100,0.01,16,0.9695
3,4,Sigmoid,100,0.01,32,0.9695
3,4,Sigmoid,100,0.01,64,0.9695
3,4,Sigmoid,100,0.01,128,0.9695
3,4,Sigmoid,100,0.01,256,0.9695
3,4,Sigmoid,100,0.01,512,0.9695
3,4,Sigmoid,100,0.001,16,0.9695
3,4,Sigmoid,100,0.001,32,0.9695
3,4,Sigmoid,100,0.001,64,0.9695
3,4,Sigmoid,100,0.001,128,0.9695
3,4,Sigmoid,100,0.001,256,0.0305
3,4,Sigmoid,100,0.001,512,0.9695
3,4,Sigmoid,100,0.0001,16,0.0305
3,4,Sigmoid,100,0.0001,32,0.9695
3,4,Sigmoid,100,0.0001,64,0.9695
3,4,Sigmoid,100,0.0001,128,0.0305
3,4,Sigmoid,100,0.0001,256,0.9695
3,4,Sigmoid,100,0.0001,512,0.9695
3,4,Sigmoid,250,10.0,16,0.9695
3,4,Sigmoid,250,10.0,32,0.9695
3,4,Sigmoid,250,10.0,64,0.9695
3,4,Sigmoid,250,10.0,128,0.9695
3,4,Sigmoid,250,10.0,256,0.9695
3,4,Sigmoid,250,10.0,512,0.9695
3,4,Sigmoid,250,1.0,16,0.9695
3,4,Sigmoid,250,1.0,32,0.9955
3,4,Sigmoid,250,1.0,64,0.9695
3,4,Sigmoid,250,1.0,128,0.999
3,4,Sigmoid,250,1.0,256,0.996
3,4,Sigmoid,250,1.0,512,0.996
3,4,Sigmoid,250,0.1,16,0.999
3,4,Sigmoid,250,0.1,32,0.999
3,4,Sigmoid,250,0.1,64,0.999
3,4,Sigmoid,250,0.1,128,0.999
3,4,Sigmoid,250,0.1,256,0.996
3,4,Sigmoid,250,0.1,512,0.999
3,4,Sigmoid,250,0.01,16,0.999
3,4,Sigmoid,250,0.01,32,0.999
